calBP,PrDens,lo,hi,logFit2,PhaseID,CompID,BRMspd,MeanFCRArea
6978,0.042188327095174,0.021002358506491,0.046546413231449,0.032459791764631,Expansion,Component II,0.003705661835183,0.56
6977,0.042387842865041,0.021049218866312,0.046519672784276,0.03247685167897,Expansion,Component II,0.00369603458536,0.56
6976,0.04258780868428,0.020933622622153,0.046491465706808,0.032493935931227,Expansion,Component II,0.003687078945409,0.56
6975,0.042788149478202,0.020898154445665,0.046459288695783,0.03251104454565,Expansion,Component II,0.00367877600078,0.56
6974,0.042989043707732,0.020912753812246,0.046572138865181,0.032528177546476,Expansion,Component II,0.003671016661752,0.56
6973,0.043190341327035,0.020914076058778,0.046638302905621,0.032545334957935,Expansion,Component II,0.00366378637272,0.56
6972,0.043391892018329,0.020923437695208,0.046596624361697,0.032562516804243,Expansion,Component II,0.003657070780658,0.56
6971,0.043593492564005,0.020868769278427,0.046549105159123,0.032579723109608,Expansion,Component II,0.003650855801312,0.56
6970,0.043795037881452,0.020783511584786,0.046530270479509,0.032596953898224,Expansion,Component II,0.003645127679167,0.56
6969,0.043996421881787,0.020743014408707,0.046566058930436,0.032614209194278,Expansion,Component II,0.003639864351725,0.56
6968,0.044197494216511,0.020712205472728,0.04672667997827,0.032631489021944,Expansion,Component II,0.003635085551716,0.56
6967,0.044398102832893,0.020793550394692,0.046884572173664,0.032648793405383,Expansion,Component II,0.003630814642406,0.56
6966,0.044598094175245,0.020768046995058,0.047037930000853,0.032666122368749,Expansion,Component II,0.003627078776267,0.56
6965,0.044797313391622,0.020743940826234,0.047054879608833,0.03268347593618,Expansion,Component II,0.003623909014213,0.56
6964,0.044995439618619,0.020732294804247,0.046986550620829,0.032700854131805,Expansion,Component II,0.003621268261576,0.56
6963,0.045192283671489,0.020785026230044,0.046983414883669,0.032718256979741,Expansion,Component II,0.003619189774481,0.56
6962,0.045387655612663,0.020742281462846,0.047050143613091,0.032735684504093,Expansion,Component II,0.003617708998264,0.56
6961,0.045581365127027,0.020694996221531,0.047128240213056,0.032753136728952,Expansion,Component II,0.003616863417385,0.56
6960,0.04577322190646,0.020649767993879,0.047208666431801,0.032770613678401,Expansion,Component II,0.003616692355026,0.56
6959,0.045963658591362,0.020606458819563,0.047354914047557,0.032788115376506,Expansion,Component II,0.003616658975116,0.56
6958,0.046152487419124,0.020565042273549,0.04742924360077,0.032805641847324,Expansion,Component II,0.003616761398616,0.56
6957,0.046339523079543,0.020525655739217,0.047475790034102,0.032823193114898,Expansion,Component II,0.003616997766112,0.56
6956,0.046524604928342,0.020487766388326,0.047570786006083,0.032840769203258,Expansion,Component II,0.003617366238635,0.56
6955,0.046707528758276,0.020451837540853,0.047668165166903,0.032858370136421,Expansion,Component II,0.003617864998466,0.56
6954,0.046886897737227,0.020418490168249,0.047670537244457,0.032875995938392,Expansion,Component II,0.003617935986775,0.56
6953,0.047062483752425,0.020387744254307,0.047666917804182,0.032893646633162,Expansion,Component II,0.003617621228402,0.56
6952,0.047234068361398,0.020359601203472,0.047730540104836,0.032911322244709,Expansion,Component II,0.003616960565464,0.56
6951,0.047401443429512,0.020334060905543,0.047781815370179,0.032929022796996,Expansion,Component II,0.00361599153851,0.56
6950,0.047564411747695,0.020311149276282,0.047851495999688,0.032946748313976,Expansion,Component II,0.003614749313245,0.56
6949,0.047722762734023,0.020240610664618,0.047899287557303,0.032964498819585,Expansion,Component II,0.003613174714311,0.56
6948,0.04787600443107,0.020144438332351,0.047949702899388,0.032982274337745,Expansion,Component II,0.003611331519751,0.56
6947,0.048023930228993,0.020204972444008,0.047995448746909,0.033000074892365,Expansion,Component II,0.003609276159929,0.56
6946,0.048166301671194,0.020259582546028,0.048022667152473,0.033017900507341,Expansion,Component II,0.003607057999219,0.56
6945,0.048302755128084,0.020338624718496,0.048019085415432,0.033035751206553,Expansion,Component II,0.003604719742572,0.56
6944,0.048432137587221,0.020406452390978,0.048044828700115,0.033053627013866,Expansion,Component II,0.003602295758345,0.56
6943,0.048554033132454,0.020476511716021,0.048038724229291,0.033071527953131,Expansion,Component II,0.003599810778413,0.56
6942,0.04866804302156,0.02049644447069,0.048036461753307,0.033089454048185,Expansion,Component II,0.003597286210858,0.56
6941,0.048773785495957,0.020452084219573,0.048026407812499,0.033107405322849,Expansion,Component II,0.003594740418194,0.56
6940,0.04887094793634,0.02041213255768,0.048000295991551,0.033125381800929,Expansion,Component II,0.003592189002254,0.56
6939,0.048959894056196,0.020503744483114,0.048074649110462,0.033143383506217,Expansion,Component II,0.003589510876774,0.56
6938,0.049040246816534,0.020546826544379,0.048098726290784,0.033161410462486,Expansion,Component II,0.003586713125442,0.56
6937,0.049111702245985,0.020560640823856,0.047986017051113,0.033179462693498,Expansion,Component II,0.003583801769157,0.56
6936,0.04917394911142,0.020577929943755,0.047865531348842,0.033197540222997,Expansion,Component II,0.00358078187805,0.56
6935,0.04922659801556,0.020598912932577,0.047930912581287,0.033215643074711,Expansion,Component II,0.003577657677214,0.56
6934,0.049271565547259,0.020623235015613,0.047861887389446,0.033233771272352,Expansion,Component II,0.003574503144609,0.56
6933,0.049308647347761,0.02065102892087,0.047787244762028,0.033251924839616,Expansion,Component II,0.003571321123112,0.56
6932,0.049337659634305,0.020717014805516,0.04769745490836,0.033270103800182,Expansion,Component II,0.00356811407648,0.56
6931,0.049358442780997,0.020819850730361,0.047626270323621,0.033288308177715,Expansion,Component II,0.0035648841262,0.56
6930,0.04937099496578,0.020926926421986,0.047609846181661,0.033306537995861,Expansion,Component II,0.003561633086133,0.56
6929,0.0493807092788,0.021034567917536,0.047714067791188,0.033324793278249,Expansion,Component II,0.003558247457124,0.56
6928,0.04938761403459,0.021142768529786,0.047642483867275,0.033343074048492,Expansion,Component II,0.003554724307487,0.56
6927,0.049391738913742,0.021252929451142,0.047551497409624,0.033361380330187,Expansion,Component II,0.003551060566548,0.56
6926,0.049393114921302,0.02133808223657,0.047602697252662,0.033379712146911,Expansion,Component II,0.003547253033895,0.56
6925,0.049391774343672,0.021379307394031,0.047703381368113,0.033398069522225,Expansion,Component II,0.003543267976174,0.56
6924,0.049393367609349,0.021417442658256,0.04768691437954,0.033416452479673,Expansion,Component II,0.003539075043614,0.56
6923,0.049397913041195,0.021393852326678,0.047747337289852,0.03343486104278,Expansion,Component II,0.00353466713827,0.56
6922,0.049405422441253,0.02135032999528,0.047678605805644,0.033453295235055,Expansion,Component II,0.003530071527897,0.56
6921,0.0494157770578,0.021303742328909,0.047626410021366,0.033471755079987,Expansion,Component II,0.003525248170318,0.56
6920,0.04942910313215,0.021279523789878,0.047576886776652,0.033490240601047,Expansion,Component II,0.003520190049525,0.56
6919,0.049445507776798,0.021240222429494,0.047596952965957,0.033508751821689,Expansion,Component II,0.003514945147111,0.56
6918,0.049464958998572,0.021280192820028,0.047609849190758,0.033527288765348,Expansion,Component II,0.003509507708972,0.56
6917,0.049487421971419,0.021240526934946,0.047581956859569,0.033545851455438,Expansion,Component II,0.003503871900957,0.56
6916,0.049512859261825,0.021264834252628,0.04755271719787,0.033564439915358,Expansion,Component II,0.003498031815914,0.56
6915,0.049541231048298,0.021287461764492,0.047523116723238,0.033583054168486,Expansion,Component II,0.003491981481505,0.56
6914,0.049569167668678,0.021267297528842,0.04748309158058,0.03360169423818,Expansion,Component II,0.003485714254796,0.56
6913,0.04959664146925,0.021327104303386,0.047452428441655,0.033620360147779,Expansion,Component II,0.00347922661185,0.56
6912,0.049623650637057,0.021282465076359,0.047433618323048,0.033639051920605,Expansion,Component II,0.003472515234277,0.56
6911,0.049650193380668,0.021237765601833,0.047404536124928,0.033657769579957,Expansion,Component II,0.003465577030248,0.56
6910,0.049676267929808,0.021193006120835,0.047377899385103,0.033676513149116,Expansion,Component II,0.003458409156555,0.56
6909,0.049697214762616,0.021148768431934,0.047553571554752,0.033695282651343,Expansion,Component II,0.003451222714474,0.56
6908,0.049712995541036,0.021105148528762,0.04740338504089,0.033714078109878,Expansion,Component II,0.003444018077363,0.56
6907,0.049723577086172,0.021063903616395,0.047457991537519,0.033732899547942,Expansion,Component II,0.003436795644616,0.56
6906,0.049728931856474,0.021110078835645,0.047522962385259,0.033751746988734,Expansion,Component II,0.003429555842324,0.56
6905,0.049729038443111,0.021125794165257,0.047661732177501,0.033770620455433,Expansion,Component II,0.003422299123935,0.56
6904,0.049718883665279,0.021109647571743,0.047792641641884,0.033789519971199,Expansion,Component II,0.0034152157741,0.56
6903,0.049698342623832,0.021163945346614,0.047818183923268,0.033808445559167,Expansion,Component II,0.00340830494019,0.56
6902,0.049667433579242,0.02125526391649,0.047813457326076,0.033827397242454,Expansion,Component II,0.003401565590058,0.56
6901,0.04962624767468,0.021322666420263,0.047844179053226,0.033846375044157,Expansion,Component II,0.003394996522593,0.56
6900,0.049574887237199,0.021196256005766,0.047851332451804,0.033865378987347,Expansion,Component II,0.003388596378011,0.56
6899,0.049509831815444,0.021150575483022,0.047848368154711,0.033884409095076,Expansion,Component II,0.003382451511672,0.56
6898,0.049431600485681,0.021145933997516,0.047837165306559,0.033903465390376,Expansion,Component II,0.003376559358542,0.56
6897,0.049341027638796,0.021150403759756,0.04781813297683,0.033922547896254,Expansion,Component II,0.003370916432964,0.56
6896,0.049239112515631,0.021184489079422,0.047870595860738,0.033941656635697,Expansion,Component II,0.003365518480597,0.56
6895,0.049126799106177,0.021227373092326,0.047871810765892,0.033960791631667,Expansion,Component II,0.003360333931617,0.56
6894,0.049008206360516,0.02128409987419,0.047880013846949,0.033979952907107,Expansion,Component II,0.003355322811859,0.56
6893,0.048884177729909,0.02137498731911,0.047940290117926,0.033999140484935,Expansion,Component II,0.003350480900395,0.56
6892,0.048755667701786,0.02142103963572,0.047990509152836,0.034018354388048,Expansion,Component II,0.003345804010262,0.56
6891,0.048623289040459,0.021523994862293,0.048028242421252,0.034037594639317,Expansion,Component II,0.003341287991333,0.56
6890,0.048488026883301,0.021618412368462,0.048056413781875,0.034056861261593,Expansion,Component II,0.003336928733051,0.56
6889,0.048351436028343,0.021625486427521,0.048137873369287,0.034076154277703,Expansion,Component II,0.00333264632671,0.56
6888,0.048213697800782,0.021683818922754,0.048101047425941,0.03409547371045,Expansion,Component II,0.003328439760675,0.56
6887,0.048074969694525,0.021760530693512,0.048118634522891,0.034114819582612,Expansion,Component II,0.00332430802896,0.56
6886,0.04793540864444,0.021767839085945,0.048132120478753,0.034134191916947,Expansion,Component II,0.003320250131371,0.56
6885,0.047795170639261,0.021769213755403,0.048131645580266,0.034153590736185,Expansion,Component II,0.00331626507365,0.56
6884,0.047655432701973,0.021763770381536,0.048097263655183,0.034173016063034,Expansion,Component II,0.003312170383655,0.56
6883,0.047516243252462,0.021704615570002,0.048160160323903,0.034192467920178,Expansion,Component II,0.00330796381762,0.56
6882,0.047377650182982,0.021722616320412,0.048169244276825,0.034211946330274,Expansion,Component II,0.003303643112111,0.56
6881,0.047239807316844,0.021740671756451,0.048182560679917,0.034231451315958,Expansion,Component II,0.003299205984749,0.56
6880,0.047102664457941,0.021759823075981,0.048177051057982,0.034250982899838,Expansion,Component II,0.003294650134974,0.56
6879,0.046964162851968,0.02177396732248,0.048260539078984,0.034270541104499,Expansion,Component II,0.003289866420779,0.56
6878,0.046824432692957,0.021778417576097,0.048306956090966,0.0342901259525,Expansion,Component II,0.003284847656994,0.56
6877,0.04668360632984,0.021779066866181,0.048338877386222,0.034309737466373,Expansion,Component II,0.003279586689351,0.56
6876,0.046541817879127,0.021783635159154,0.048299333676532,0.034329375668629,Expansion,Component II,0.003274076410793,0.56
6875,0.046399202829681,0.021799197749244,0.048257168574691,0.034349040581748,Expansion,Component II,0.003268309778107,0.56
6874,0.046257191739057,0.02179548633661,0.048213761178825,0.034368732228189,Expansion,Component II,0.003262183210287,0.56
6873,0.046115919964231,0.021787133883717,0.048175947411669,0.03438845063038,Expansion,Component II,0.003255683495293,0.56
6872,0.045975517310975,0.021812442145626,0.048158746594622,0.034408195810727,Expansion,Component II,0.003248797641525,0.56
6871,0.045836107824353,0.021845917337146,0.04813628827509,0.034427967791607,Expansion,Component II,0.003241512934869,0.56
6870,0.04569780962226,0.021818366609519,0.048220512219019,0.034447766595372,Expansion,Component II,0.003233816996511,0.56
6869,0.045562948401353,0.021833335807432,0.048341114878078,0.034467592244346,Expansion,Component II,0.003225750545823,0.56
6868,0.045432743982835,0.02185672694884,0.048274776056948,0.034487444760827,Expansion,Component II,0.003217300466731,0.56
6867,0.045308199401133,0.021849426364189,0.048343486517202,0.034507324167085,Expansion,Component II,0.00320845356604,0.56
6866,0.045190215463305,0.021850784941296,0.048283803157951,0.034527230485364,Expansion,Component II,0.003199196608121,0.56
6865,0.045079566224597,0.021850385328437,0.048296146751995,0.034547163737879,Expansion,Component II,0.003189516352381,0.56
6864,0.044975957660938,0.021860319105751,0.048343361412645,0.034567123946819,Expansion,Component II,0.003179332844767,0.56
6863,0.044879771410381,0.02188882204073,0.048281503443751,0.034587111134343,Expansion,Component II,0.003168629243269,0.56
6862,0.044791056397088,0.021971413103525,0.04827465284082,0.034607125322584,Expansion,Component II,0.003157388956512,0.56
6861,0.044709911627935,0.021966599123489,0.048268657343521,0.034627166533646,Expansion,Component II,0.003145595728548,0.56
6860,0.044636318949627,0.02194410705347,0.048219908674562,0.034647234789605,Expansion,Component II,0.003133233728337,0.56
6859,0.044562759439629,0.021931384815709,0.048220120589783,0.034667330112508,Expansion,Component II,0.003120270545567,0.56
6858,0.044489255516735,0.021896318173886,0.048265714282588,0.034687452524373,Expansion,Component II,0.003106694678108,0.56
6857,0.04441582972598,0.021871209880564,0.048352216807811,0.03470760204719,Expansion,Component II,0.003092495716599,0.56
6856,0.044342504718802,0.021847264291375,0.04843811645732,0.034727778702919,Expansion,Component II,0.003077664437012,0.56
6855,0.044269303232559,0.021814500965085,0.048523404596609,0.034747982513492,Expansion,Component II,0.003062192891135,0.56
6854,0.044188747485658,0.021794793140372,0.048655553090264,0.034768213500809,Expansion,Component II,0.003045985937756,0.56
6853,0.044100895915823,0.021773525002595,0.048766284959495,0.034788471686744,Expansion,Component II,0.003029042596056,0.56
6852,0.044005910553595,0.021747758735915,0.048904474222759,0.034808757093138,Expansion,Component II,0.003011364540268,0.56
6851,0.043904092268767,0.021741008269918,0.048990402999607,0.034829069741804,Expansion,Component II,0.002992956163583,0.56
6850,0.04379570651307,0.021695181121368,0.04898105671015,0.034849409654523,Expansion,Component II,0.002973824622851,0.56
6849,0.043678869144616,0.021652488380404,0.049041095781849,0.034869776853048,Expansion,Component II,0.002953964617939,0.56
6848,0.043555017216399,0.021563875140427,0.049101184570497,0.034890171359099,Expansion,Component II,0.002933376149216,0.56
6847,0.043425638449834,0.021486452877649,0.049056078576427,0.034910593194368,Expansion,Component II,0.002912061645249,0.56
6846,0.043292653465148,0.021424634594203,0.049048519559624,0.034931042380512,Expansion,Component II,0.002890026084717,0.56
6845,0.043157952900985,0.021367874331837,0.049030630479541,0.034951518939162,Expansion,Component II,0.002867277107655,0.56
6844,0.043023845122936,0.021387660009015,0.049156371588912,0.034972022891913,Expansion,Component II,0.002843847869434,0.56
6843,0.042891944604579,0.021451249150855,0.049323810046101,0.034992554260331,Expansion,Component II,0.002819757863098,0.56
6842,0.042763965080953,0.021524171395838,0.049452010951984,0.035013113065951,Expansion,Component II,0.002795029343874,0.56
6841,0.042641310884995,0.021604889223559,0.049484580265387,0.035033699330275,Expansion,Component II,0.002769687292993,0.56
6840,0.042525462131071,0.021655183092235,0.049513715620353,0.035054313074771,Expansion,Component II,0.002743759362319,0.56
6839,0.042417263141565,0.021683868965836,0.049540137726252,0.035074954320879,Expansion,Component II,0.002717434433275,0.56
6838,0.042317699479045,0.021761547112107,0.049563871555071,0.035095623090004,Expansion,Component II,0.002690736676524,0.56
6837,0.042227663235105,0.021833325076177,0.049584368213202,0.035116319403518,Expansion,Component II,0.002663691149038,0.56
6836,0.042147896223607,0.021836917833299,0.049601290026466,0.035137043282761,Expansion,Component II,0.002636323706519,0.56
6835,0.042079062171248,0.021849986380185,0.049614993355218,0.03515779474904,Expansion,Component II,0.002608660912881,0.56
6834,0.042019292792183,0.021888609919121,0.049626397287027,0.03517857382363,Expansion,Component II,0.002580720432328,0.56
6833,0.041968967466501,0.021901492352612,0.049614497852814,0.035199380527771,Expansion,Component II,0.002552512167086,0.56
6832,0.041928400992813,0.021929216002754,0.049552596576338,0.035220214882669,Expansion,Component II,0.00252404653641,0.56
6831,0.041897862777119,0.021968877022252,0.049481872376081,0.035241076909498,Expansion,Component II,0.002495334471834,0.56
6830,0.041877400264395,0.022163639366737,0.049402446220567,0.035261966629396,Expansion,Component II,0.002466387410928,0.56
6829,0.041861848534182,0.022209842081843,0.049425445340512,0.035282884063471,Expansion,Component II,0.00243738923649,0.56
6828,0.0418511366388,0.022261122443696,0.049450405582629,0.035303829232791,Expansion,Component II,0.002408346316597,0.56
6827,0.041845175894645,0.022386567631422,0.049470756327482,0.035324802158393,Expansion,Component II,0.002379264985028,0.56
6826,0.041843861400819,0.022476482170153,0.049486322591591,0.03534580286128,Expansion,Component II,0.002350151536232,0.56
6825,0.041846982396567,0.022428093701033,0.04947098098945,0.035366831362417,Expansion,Component II,0.002321012220444,0.56
6824,0.041846761171016,0.022399793288416,0.049402390703685,0.035387887682736,Expansion,Component II,0.002291985207911,0.56
6823,0.041843185891173,0.022439447819772,0.049286197685308,0.035408971843135,Expansion,Component II,0.002263071397108,0.56
6822,0.0418363545074,0.022479472720916,0.049328056471041,0.035430083864473,Expansion,Component II,0.002234271635136,0.56
6821,0.041826267933848,0.022518684577933,0.049304146547857,0.035451223767576,Expansion,Component II,0.002205586718544,0.56
6820,0.041812881860722,0.022557130742231,0.049267465355433,0.035472391573234,Expansion,Component II,0.002177017394181,0.56
6819,0.041793866120491,0.022592179320328,0.049233643273971,0.035493587302199,Expansion,Component II,0.002148415278677,0.56
6818,0.041769240264434,0.022624786243306,0.049201129198502,0.03551481097519,Expansion,Component II,0.002119781396926,0.56
6817,0.04173898563878,0.022686717168579,0.049190266888923,0.035536062612886,Expansion,Component II,0.002091116788543,0.56
6816,0.041703096491748,0.022757353754609,0.04924968666312,0.035557342235931,Expansion,Component II,0.002062422507755,0.56
6815,0.041661580530075,0.022824115774061,0.049315721104903,0.035578649864934,Expansion,Component II,0.00203369962328,0.56
6814,0.041615818677889,0.022837461691126,0.049386277237255,0.035599985520464,Expansion,Component II,0.002004892585022,0.56
6813,0.041565729816816,0.02278936272903,0.04938271605829,0.035621349223055,Expansion,Component II,0.001976001809436,0.56
6812,0.041511238966301,0.022786646881564,0.04931768281568,0.035642740993201,Expansion,Component II,0.001947061274777,0.56
6811,0.041452335432003,0.022862656697266,0.049496241112272,0.035664160851361,Expansion,Component II,0.001918041731703,0.56
6810,0.041389015803419,0.022841571584757,0.049566461430227,0.035685608817955,Expansion,Component II,0.001888944054844,0.56
6809,0.041327468747744,0.022805229289303,0.04959369501654,0.035707084913365,Expansion,Component II,0.00185980547827,0.56
6808,0.041267804125615,0.022828913384576,0.049588148383002,0.035728589157935,Expansion,Component II,0.001830636540832,0.56
6807,0.041210129070026,0.022854748596572,0.049642499457098,0.035750121571972,Expansion,Component II,0.001801447711616,0.56
6806,0.041154547372127,0.022891163218393,0.049671512463312,0.035771682175741,Expansion,Component II,0.001772249378542,0.56
6805,0.041101158847496,0.022950688009357,0.049726822817633,0.035793270989471,Expansion,Component II,0.001743051837399,0.56
6804,0.041056162178274,0.023012172056958,0.049745123541539,0.035814888033351,Expansion,Component II,0.001713690439272,0.56
6803,0.041019844585754,0.023041556296862,0.049748916471842,0.035836533327531,Expansion,Component II,0.001684211087453,0.56
6802,0.040992349939834,0.023031714534873,0.04975147955816,0.035858206892122,Expansion,Component II,0.001654660840606,0.56
6801,0.040973769595941,0.02309583085603,0.049752901166165,0.035879908747195,Expansion,Component II,0.001625087694649,0.56
6800,0.04096415888635,0.023107839275957,0.049753281462754,0.03590163891278,Expansion,Component II,0.001595540352186,0.56
6799,0.040968700247083,0.023066560763849,0.049751571643024,0.03592339740887,Expansion,Component II,0.001566180651334,0.56
6798,0.040987307360389,0.023030247247579,0.049755535716752,0.035945184255416,Expansion,Component II,0.001537142075455,0.56
6797,0.041019448211095,0.023129498651526,0.049888567425442,0.035966999472327,Expansion,Component II,0.001508555270536,0.56
6796,0.041064536403319,0.023119494864452,0.04986471850958,0.035988843079474,Expansion,Component II,0.001480546201385,0.56
6795,0.041121626607556,0.023125233652791,0.04979311671817,0.036010715096686,Expansion,Component II,0.001453234382534,0.56
6794,0.041187501757495,0.023173400131336,0.049791211639921,0.036032615543752,Expansion,Component II,0.00142670986298,0.56
6793,0.041261129983237,0.023230760961457,0.04984174225785,0.036054544440418,Expansion,Component II,0.00140105319505,0.56
6792,0.041341562085244,0.023314397681261,0.049883668512848,0.036076501806391,Expansion,Component II,0.001376335503662,0.56
6791,0.041427878967211,0.023407234471228,0.04974065709977,0.036098487661333,Expansion,Component II,0.001352617975455,0.56
6790,0.041519217814076,0.023509290765899,0.049776535476025,0.036120502024868,Expansion,Component II,0.001329951522078,0.56
6789,0.041613813285912,0.023567602307928,0.049656876544336,0.036142544916576,Expansion,Component II,0.001307813049888,0.56
6788,0.041711311644435,0.023611976157807,0.04970636459812,0.036164616355993,Expansion,Component II,0.0012862167864,0.56
6787,0.041811375525939,0.023662921884688,0.049657967384684,0.036186716362618,Expansion,Component II,0.001265175574998,0.56
6786,0.041913685661013,0.02371251690294,0.049620723400411,0.036208844955901,Expansion,Component II,0.001244700844214,0.56
6785,0.042017844372198,0.023782532835941,0.049668822735481,0.036231002155253,Expansion,Component II,0.001224802584048,0.56
6784,0.042123097846975,0.023769216768729,0.049693956799191,0.036253187980041,Expansion,Component II,0.001205091382696,0.56
6783,0.042229229487415,0.023783454234186,0.049593437212546,0.03627540244959,Expansion,Component II,0.001185566119232,0.56
6782,0.042336135161377,0.023827977552245,0.049486581641004,0.036297645583179,Expansion,Component II,0.001166225688722,0.56
6781,0.042443418482412,0.023875463770095,0.049378666054593,0.036319917400045,Expansion,Component II,0.001147069007647,0.56
6780,0.042550971320727,0.023926802847974,0.049270152099916,0.036342217919381,Expansion,Component II,0.001128095019185,0.56
6779,0.042659621666987,0.023979510417929,0.04916884615045,0.036364547160336,Expansion,Component II,0.001109127797996,0.56
6778,0.0427692931757,0.024058512064453,0.049158369449857,0.036386905142015,Expansion,Component II,0.001090168199789,0.56
6777,0.042879702818231,0.024121948390249,0.049141774574649,0.036409291883476,Expansion,Component II,0.001071217114118,0.56
6776,0.042990665679725,0.02414555281654,0.049115106055025,0.036431707403737,Expansion,Component II,0.001052275465528,0.56
6775,0.043101995842187,0.024205721848884,0.049168561798645,0.036454151721766,Expansion,Component II,0.001033344214711,0.56
6774,0.043211969688608,0.024272988226445,0.04926809749085,0.036476624856491,Expansion,Component II,0.001014253876809,0.56
6773,0.043320449078011,0.024363069712473,0.049345651731368,0.03649912682679,Expansion,Component II,0.000995003782905,0.56
6772,0.043427301940422,0.024419284928093,0.04936914301221,0.036521657651498,Expansion,Component II,0.000975593295928,0.56
6771,0.043532402513126,0.024476585642352,0.049586721069233,0.036544217349404,Expansion,Component II,0.000956021811925,0.56
6770,0.043635631528133,0.024535200682025,0.049707813732108,0.036566805939251,Expansion,Component II,0.000936288761344,0.56
6769,0.043735667389365,0.024627511408015,0.049785469681232,0.036589423439736,Expansion,Component II,0.000916395688528,0.56
6768,0.043831279638428,0.02473810298901,0.049713491996239,0.036612069869509,Expansion,Component II,0.000896344446706,0.56
6767,0.043921504668937,0.024745509981627,0.049846984285221,0.036634745247174,Expansion,Component II,0.000876136940273,0.56
6766,0.044005431039614,0.024822734517974,0.049986060748361,0.036657449591287,Expansion,Component II,0.000855775123474,0.56
6765,0.044082323845591,0.024893382944014,0.050100364940004,0.03668018292036,Expansion,Component II,0.000835260999048,0.56
6764,0.044152659835769,0.024886064905356,0.050127834009347,0.036702945252854,Expansion,Component II,0.000814675035148,0.56
6763,0.044216058526434,0.024932486116375,0.050168437144371,0.036725736607186,Expansion,Component II,0.000794018270057,0.56
6762,0.044272471985504,0.024985685399746,0.050215485588374,0.036748557001722,Expansion,Component II,0.00077329175125,0.56
6761,0.044321802038811,0.025036375192847,0.050268133170599,0.036771406454784,Expansion,Component II,0.000752496534981,0.56
6760,0.044364092762354,0.02508465314856,0.050305400383882,0.036794284984643,Expansion,Component II,0.000731633685859,0.56
6759,0.044405922085756,0.025132159587442,0.05040145313196,0.036817192609523,Expansion,Component II,0.000710827370979,0.56
6758,0.044447291126672,0.025178737474443,0.050475077282928,0.036840129347599,Expansion,Component II,0.000690079963736,0.56
6757,0.044488150402992,0.02522215027015,0.050548352566694,0.036863095216997,Expansion,Component II,0.0006693938156,0.56
6756,0.044528475334914,0.025268304815091,0.050608931657787,0.036886090235796,Expansion,Component II,0.000648771253188,0.56
6755,0.044568241504668,0.025311536704634,0.050616292662233,0.036909114422024,Expansion,Component II,0.000628214575328,0.56
6754,0.044615435612038,0.025345107349354,0.050720846005942,0.036932167793659,Expansion,Component II,0.000607996373918,0.56
6753,0.04467002602672,0.025397796084658,0.050846374895253,0.036955250368633,Expansion,Component II,0.000588118415943,0.56
6752,0.04473187650991,0.025386688679218,0.050910174630171,0.036978362164825,Expansion,Component II,0.000568582234775,0.56
6751,0.044800710939386,0.025356064030045,0.050963808916011,0.037001503200065,Expansion,Component II,0.000549389133148,0.56
6750,0.044876287545988,0.025342095797771,0.051007390725954,0.037024673492133,Expansion,Component II,0.000530540186415,0.56
6749,0.044960944615363,0.025337713329604,0.05106958791953,0.037047873058758,Expansion,Component II,0.000512370190222,0.56
6748,0.045053607943557,0.025344225980638,0.051151073708373,0.037071101917619,Expansion,Component II,0.000494879650105,0.56
6747,0.045152866044673,0.025297083251665,0.051214938577752,0.037094360086345,Expansion,Component II,0.000478067313518,0.56
6746,0.045256929191318,0.025295652264299,0.051394908017936,0.037117647582512,Expansion,Component II,0.000461930240568,0.56
6745,0.045364084468109,0.025366514855476,0.051477351103213,0.037140964423646,Expansion,Component II,0.000446463880907,0.56
6744,0.045473068029739,0.025433742504782,0.051445335917403,0.037164310627222,Expansion,Component II,0.000431889640334,0.56
6743,0.045582561170578,0.025457666093219,0.051608709294629,0.037187686210662,Expansion,Component II,0.000418192008108,0.56
6742,0.045691043090603,0.025287595720633,0.051766262945317,0.037211091191337,Expansion,Component II,0.000405352089681,0.56
6741,0.045797496851822,0.025275188703993,0.051856617778203,0.037234525586566,Expansion,Component II,0.00039334794934,0.56
6740,0.045900674276741,0.02531259618563,0.052012430849458,0.037257989413614,Expansion,Component II,0.000382154961384,0.56
6739,0.046000432622557,0.025352295052457,0.052103769020921,0.037281482689697,Expansion,Component II,0.000371805968762,0.56
6738,0.046096112851705,0.025378423778227,0.052191986198952,0.037305005431974,Expansion,Component II,0.000362266944441,0.56
6737,0.046187181080031,0.025365705469928,0.052275902089987,0.037328557657554,Expansion,Component II,0.000353501780546,0.56
6736,0.046273222357097,0.025344956940122,0.052362058322412,0.037352139383491,Expansion,Component II,0.000345472767512,0.56
6735,0.04635388489498,0.025328786710756,0.052540842848655,0.037375750626788,Expansion,Component II,0.000338141052991,0.56
6734,0.046430462525998,0.025316143643019,0.052695306654453,0.037399391404392,Expansion,Component II,0.000331357946837,0.56
6733,0.046502746401752,0.025305851798968,0.052890627068553,0.037423061733196,Expansion,Component II,0.000325095986136,0.56
6732,0.046570595448807,0.025299906184179,0.052999347897159,0.037446761630042,Expansion,Component II,0.000319327682967,0.56
6731,0.046633852833777,0.025302060289777,0.052995454636488,0.037470491111714,Expansion,Component II,0.000314025693322,0.56
6730,0.04669244736474,0.025309753419674,0.052970474504073,0.037494250194943,Expansion,Component II,0.000309162971584,0.56
