calBP,PrDens,lo,hi,logFit2,PhaseID,CompID,BRMspd,MeanFCRArea
8791,0.03720498,0.023199631,0.032212689,0.02754298,Intensification,Component I,0.058705247451054,0.16
8790,0.037229314,0.02319051,0.032207546,0.027548317,Intensification,Component I,0.058709795400495,0.16
8789,0.037255687,0.023179863,0.03220311,0.02755365,Intensification,Component I,0.058708025294121,0.16
8788,0.03728402,0.023167863,0.0321994,0.027558981,Intensification,Component I,0.058699584673475,0.16
8787,0.037314179,0.023156187,0.032196442,0.02756431,Intensification,Component I,0.058684194629268,0.16
8786,0.037346123,0.023162443,0.032221067,0.027569636,Intensification,Component I,0.058661651503328,0.16
8785,0.037379755,0.023169406,0.03225031,0.027574959,Intensification,Component I,0.058631826701144,0.16
8784,0.037418439,0.02319271,0.032266123,0.027580279,Intensification,Component I,0.058596615432542,0.16
8783,0.037462106,0.023233758,0.032255574,0.027585597,Intensification,Component I,0.058556008927579,0.16
8782,0.037510566,0.023276504,0.032242206,0.027590913,Intensification,Component I,0.058510020492123,0.16
8781,0.037563614,0.023258518,0.032226535,0.027596225,Intensification,Component I,0.058458684407103,0.16
8780,0.037621118,0.023233392,0.032208498,0.027601535,Intensification,Component I,0.058402023079998,0.16
8779,0.037685964,0.023215855,0.032202418,0.027606843,Intensification,Component I,0.058344156959232,0.16
8778,0.037757963,0.023224367,0.032193851,0.027612147,Intensification,Component I,0.058285063880086,0.16
8777,0.037836916,0.023234246,0.03216737,0.027617449,Intensification,Component I,0.058224755801872,0.16
8776,0.037922619,0.023245426,0.032165942,0.027622749,Intensification,Component I,0.058163245515199,0.16
8775,0.03801492,0.023260642,0.032187377,0.027628046,Intensification,Component I,0.058100546612347,0.16
8774,0.03811346,0.023286628,0.032161549,0.02763334,Intensification,Component I,0.0580413027462,0.16
8773,0.038218057,0.023279163,0.032180023,0.027638631,Intensification,Component I,0.05798560344294,0.16
8772,0.038328601,0.023287356,0.032238275,0.02764392,Intensification,Component I,0.057933529650879,0.16
8771,0.038444756,0.023272997,0.032193882,0.027649207,Intensification,Component I,0.057885090294487,0.16
8770,0.038566376,0.023258723,0.032146243,0.02765449,Intensification,Component I,0.057840318017826,0.16
8769,0.038689221,0.023246575,0.03216887,0.027659771,Intensification,Component I,0.05780130334382,0.16
8768,0.038813112,0.023256751,0.032172163,0.02766505,Intensification,Component I,0.057768016852634,0.16
8767,0.038937866,0.023264937,0.032204949,0.027670325,Intensification,Component I,0.057740395079694,0.16
8766,0.039063286,0.023309806,0.032269273,0.027675598,Intensification,Component I,0.057718344254414,0.16
8765,0.039189069,0.023347758,0.032265405,0.027680869,Intensification,Component I,0.057701744542277,0.16
8764,0.039312512,0.023382445,0.032260811,0.027686137,Intensification,Component I,0.057688704323689,0.16
8763,0.039433563,0.023365407,0.032300955,0.027691402,Intensification,Component I,0.05767912711981,0.16
8762,0.03955217,0.023332236,0.032343326,0.027696664,Intensification,Component I,0.057672917624011,0.16
8761,0.03966828,0.023299399,0.032375258,0.027701924,Intensification,Component I,0.057669983390626,0.16
8760,0.039781844,0.023266968,0.032363754,0.027707181,Intensification,Component I,0.057670236309203,0.16
8759,0.039894111,0.023239231,0.03245653,0.027712436,Intensification,Component I,0.057668949736293,0.16
8758,0.040005028,0.023244747,0.032460991,0.027717688,Intensification,Component I,0.057666103282379,0.16
8757,0.040114543,0.023251828,0.032452848,0.027722937,Intensification,Component I,0.057661679036818,0.16
8756,0.040222602,0.023241388,0.032464002,0.027728184,Intensification,Component I,0.057655693843916,0.16
8755,0.040329152,0.023240506,0.032438838,0.027733428,Intensification,Component I,0.057648101187986,0.16
8754,0.040435994,0.023240384,0.032453292,0.02773867,Intensification,Component I,0.057633374455164,0.16
8753,0.040543119,0.023240964,0.032500685,0.027743908,Intensification,Component I,0.057611390860903,0.16
8752,0.040650523,0.023245246,0.032550326,0.027749144,Intensification,Component I,0.057582169061436,0.16
8751,0.040758198,0.023266223,0.032600356,0.027754378,Intensification,Component I,0.057545774242334,0.16
8750,0.040866139,0.023265944,0.032648941,0.027759609,Intensification,Component I,0.05750233203874,0.16
8749,0.040975886,0.023250844,0.032719397,0.027764837,Intensification,Component I,0.057448620135468,0.16
8748,0.041087269,0.023246956,0.032754192,0.027770063,Intensification,Component I,0.057385218270521,0.16
8747,0.041200116,0.023250965,0.032810126,0.027775286,Intensification,Component I,0.057312707454419,0.16
8746,0.041314254,0.023277163,0.032821197,0.027780506,Intensification,Component I,0.057231722587178,0.16
8745,0.041429507,0.023267495,0.032809745,0.027785724,Intensification,Component I,0.057142925562979,0.16
8744,0.041545367,0.023257699,0.032881856,0.027790939,Intensification,Component I,0.057047188776003,0.16
8743,0.041661746,0.023228566,0.032954152,0.027796151,Intensification,Component I,0.056945167403424,0.16
8742,0.041778552,0.02325847,0.033024868,0.027801361,Intensification,Component I,0.056837485365872,0.16
8741,0.041895692,0.023275733,0.03304333,0.027806568,Intensification,Component I,0.056724726037155,0.16
8740,0.042013068,0.023260656,0.033070021,0.027811772,Intensification,Component I,0.056607425922169,0.16
8739,0.042128941,0.023263942,0.033146273,0.027816974,Intensification,Component I,0.056489239940997,0.16
8738,0.042243253,0.023277076,0.033195487,0.027822173,Intensification,Component I,0.056370354859193,0.16
8737,0.042355998,0.023287767,0.033211783,0.02782737,Intensification,Component I,0.056250996456311,0.16
8736,0.042467071,0.023272446,0.033218656,0.027832564,Intensification,Component I,0.056131331925635,0.16
8735,0.042576414,0.023248158,0.033264025,0.027837755,Intensification,Component I,0.056011475229532,0.16
8734,0.042682457,0.023225115,0.033324371,0.027842944,Intensification,Component I,0.055893400872329,0.16
8733,0.042785122,0.023203346,0.033381321,0.02784813,Intensification,Component I,0.055777064833771,0.16
8732,0.042884333,0.023179226,0.033434619,0.027853313,Intensification,Component I,0.055662386265948,0.16
8731,0.042980012,0.023161882,0.03348534,0.027858494,Intensification,Component I,0.055549346825469,0.16
8730,0.043071984,0.023147338,0.033531585,0.027863672,Intensification,Component I,0.055437892772143,0.16
8729,0.043158499,0.023138593,0.033523531,0.027868847,Intensification,Component I,0.055328010829539,0.16
8728,0.0432393,0.023159599,0.033512984,0.02787402,Intensification,Component I,0.055219664179181,0.16
8727,0.043314107,0.023165183,0.033540593,0.02787919,Intensification,Component I,0.055112849413745,0.16
8726,0.04338286,0.023156342,0.033529649,0.027884358,Intensification,Component I,0.055007497918944,0.16
8725,0.043445279,0.0231645,0.033519955,0.027889523,Intensification,Component I,0.054903574392656,0.16
8724,0.043502061,0.02317193,0.033511201,0.027894685,Intensification,Component I,0.054800148239172,0.16
8723,0.043552991,0.023178613,0.033503371,0.027899844,Intensification,Component I,0.054697278242181,0.16
8722,0.043597892,0.023182558,0.033496815,0.027905001,Intensification,Component I,0.054594957957748,0.16
8721,0.043636622,0.023169103,0.033491412,0.027910156,Intensification,Component I,0.054493214397098,0.16
8720,0.043669085,0.023154723,0.03348705,0.027915307,Intensification,Component I,0.054392075819251,0.16
8719,0.043697565,0.023141924,0.03348368,0.027920457,Intensification,Component I,0.054289847499291,0.16
8718,0.043721818,0.023130821,0.033481164,0.027925603,Intensification,Component I,0.054186496335112,0.16
8717,0.043741609,0.023121528,0.033479404,0.027930747,Intensification,Component I,0.054081988244325,0.16
8716,0.04375666,0.023114162,0.033484858,0.027935888,Intensification,Component I,0.053976289145548,0.16
8715,0.043766721,0.023108867,0.033489677,0.027941026,Intensification,Component I,0.053869365999791,0.16
8714,0.043774817,0.023104548,0.033493551,0.027946162,Intensification,Component I,0.05376055026127,0.16
8713,0.043780921,0.023101248,0.033496468,0.027951295,Intensification,Component I,0.0536498058072,0.16
8712,0.043785011,0.02309901,0.033498411,0.027956426,Intensification,Component I,0.053537036465781,0.16
8711,0.043787065,0.023097872,0.03349939,0.027961554,Intensification,Component I,0.053422189276707,0.16
8710,0.043787065,0.023097872,0.03349939,0.027966679,Intensification,Component I,0.053305224050915,0.16
8709,0.043788516,0.023097277,0.033500109,0.027971802,Intensification,Component I,0.053186340049027,0.16
8708,0.043791382,0.023096124,0.033501538,0.027976922,Intensification,Component I,0.053065506071403,0.16
8707,0.04379563,0.02309447,0.033503647,0.027982039,Intensification,Component I,0.052942695468685,0.16
8706,0.043801222,0.023092357,0.033506435,0.027987154,Intensification,Component I,0.052817854028288,0.16
8705,0.043808118,0.023089827,0.033509894,0.027992266,Intensification,Component I,0.052691001446055,0.16
8704,0.043817941,0.023086126,0.033514759,0.027997375,Intensification,Component I,0.052562367995351,0.16
8703,0.04383038,0.023081489,0.033520945,0.028002482,Intensification,Component I,0.052431990838948,0.16
8702,0.043845204,0.023076131,0.033528361,0.028007587,Intensification,Component I,0.052299907557785,0.16
8701,0.043862163,0.023070276,0.033536902,0.028012688,Intensification,Component I,0.052166156330064,0.16
8700,0.043880996,0.02306412,0.033546454,0.028017787,Intensification,Component I,0.052030776114557,0.16
8699,0.043902103,0.02305795,0.03354922,0.028022883,Intensification,Component I,0.051894098158619,0.16
8698,0.043924954,0.023052129,0.033537719,0.028027977,Intensification,Component I,0.051756255867579,0.16
8697,0.043948985,0.023047034,0.033538384,0.028033068,Intensification,Component I,0.051617396308764,0.16
8696,0.043973606,0.02304503,0.03354856,0.028038156,Intensification,Component I,0.051477609797667,0.16
8695,0.043998263,0.023068391,0.033558905,0.028043242,Intensification,Component I,0.051336968876052,0.16
8694,0.04402273,0.023095001,0.033568914,0.028048325,Intensification,Component I,0.051196326477976,0.16
8693,0.044046279,0.023124718,0.033578154,0.028053405,Intensification,Component I,0.051055718900802,0.16
8692,0.044068212,0.023157253,0.033586231,0.028058483,Intensification,Component I,0.050915200964856,0.16
8691,0.044087888,0.023137275,0.03359281,0.028063558,Intensification,Component I,0.050774706960057,0.16
8690,0.044104724,0.02311114,0.033597608,0.028068631,Intensification,Component I,0.050634264427585,0.16
8689,0.044118821,0.023095325,0.033600633,0.028073701,Intensification,Component I,0.050495430668479,0.16
8688,0.04412957,0.023108934,0.033640755,0.028078768,Intensification,Component I,0.050358202724663,0.16
8687,0.044136489,0.023083338,0.033697361,0.028083833,Intensification,Component I,0.050222568608877,0.16
8686,0.044139077,0.023102723,0.03366941,0.028088895,Intensification,Component I,0.050088508275812,0.16
8685,0.044136938,0.023122711,0.033637943,0.028093954,Intensification,Component I,0.049955994610213,0.16
8684,0.044131066,0.023137369,0.033604151,0.028099011,Intensification,Component I,0.049826454899651,0.16
8683,0.044121331,0.023156489,0.033570237,0.028104065,Intensification,Component I,0.049699825321976,0.16
8682,0.044107624,0.023143105,0.033556868,0.028109116,Intensification,Component I,0.049576019975447,0.16
8681,0.044089857,0.023171261,0.033588077,0.028114165,Intensification,Component I,0.049454937359754,0.16
8680,0.044068048,0.023190771,0.033631909,0.028119211,Intensification,Component I,0.049336466587907,0.16
8679,0.044043012,0.023186995,0.033664165,0.028124255,Intensification,Component I,0.04922032969501,0.16
8678,0.044014677,0.023210737,0.033643924,0.028129296,Intensification,Component I,0.049106436572738,0.16
8677,0.043983074,0.023256095,0.033623172,0.028134334,Intensification,Component I,0.048994692544582,0.16
8676,0.043948242,0.023261299,0.03360194,0.028139369,Intensification,Component I,0.048885002032618,0.16
8675,0.043910176,0.023266129,0.033579333,0.028144402,Intensification,Component I,0.048777271995956,0.16
8674,0.043870755,0.023271629,0.033593884,0.028149433,Intensification,Component I,0.048670424770469,0.16
8673,0.043830217,0.023277776,0.033659326,0.028154461,Intensification,Component I,0.048564437222282,0.16
8672,0.043788637,0.023283889,0.033678913,0.028159486,Intensification,Component I,0.048459320655877,0.16
8671,0.043746283,0.023288241,0.033642318,0.028164508,Intensification,Component I,0.048355020082148,0.16
8670,0.043703249,0.023301439,0.033605578,0.028169528,Intensification,Component I,0.048251517799304,0.16
8669,0.043661503,0.023325204,0.033600409,0.028174545,Intensification,Component I,0.048147315490185,0.16
8668,0.043621146,0.023378736,0.033634064,0.02817956,Intensification,Component I,0.048042388549878,0.16
8667,0.043582279,0.02344817,0.033607049,0.028184571,Intensification,Component I,0.047936712641875,0.16
8666,0.043545004,0.023453753,0.033580022,0.028189581,Intensification,Component I,0.047830263940341,0.16
8665,0.043509417,0.023458786,0.033547472,0.028194587,Intensification,Component I,0.047722954165617,0.16
8664,0.04347565,0.023463483,0.03351373,0.028199591,Intensification,Component I,0.047614351417356,0.16
8663,0.043443694,0.023467852,0.033463622,0.028204593,Intensification,Component I,0.04750441377999,0.16
8662,0.04341348,0.023476455,0.033454209,0.028209591,Intensification,Component I,0.047393100408579,0.16
8661,0.043384967,0.023489574,0.033444166,0.028214587,Intensification,Component I,0.047280372006867,0.16
8660,0.043358111,0.023498009,0.03343752,0.028219581,Intensification,Component I,0.047166191290312,0.16
8659,0.043329733,0.023491123,0.033415412,0.028224572,Intensification,Component I,0.047051666264792,0.16
8658,0.043299835,0.02348548,0.033392596,0.02822956,Intensification,Component I,0.046936793791612,0.16
8657,0.043268423,0.023489413,0.033369104,0.028234545,Intensification,Component I,0.046821570692535,0.16
8656,0.043235476,0.023510144,0.033344846,0.028239528,Intensification,Component I,0.046705993753263,0.16
8655,0.043201034,0.023542807,0.033319095,0.028244509,Intensification,Component I,0.046590059727017,0.16
8654,0.043159808,0.023565339,0.03329258,0.028249486,Intensification,Component I,0.046474546102801,0.16
8653,0.043111434,0.023560264,0.033296074,0.028254461,Intensification,Component I,0.046359445940069,0.16
8652,0.043055733,0.023557693,0.033323987,0.028259434,Intensification,Component I,0.046244751729554,0.16
8651,0.042992497,0.023572208,0.033303723,0.028264403,Intensification,Component I,0.046130455394826,0.16
8650,0.042921493,0.023600263,0.03330721,0.028269371,Intensification,Component I,0.046016548299932,0.16
8649,0.042837981,0.02363363,0.033306133,0.028274335,Intensification,Component I,0.045903104633635,0.16
8648,0.042742125,0.023651511,0.033317325,0.028279297,Intensification,Component I,0.045790143845011,0.16
8647,0.042634092,0.02366723,0.03333256,0.028284256,Intensification,Component I,0.045677621802263,0.16
8646,0.042514061,0.023683912,0.033344212,0.028289213,Intensification,Component I,0.045565524892189,0.16
8645,0.042382226,0.023687634,0.033337369,0.028294167,Intensification,Component I,0.045453840088116,0.16
8644,0.042238432,0.023725569,0.033302227,0.028299118,Intensification,Component I,0.045342135464553,0.16
8643,0.042082796,0.023764703,0.033305668,0.028304067,Intensification,Component I,0.045230410179415,0.16
8642,0.041915589,0.023806479,0.03327467,0.028309013,Intensification,Component I,0.045118663352144,0.16
8641,0.041737097,0.023848332,0.033241983,0.028313956,Intensification,Component I,0.045006894063609,0.16
8640,0.041547793,0.023889644,0.033231806,0.028318897,Intensification,Component I,0.044895101356048,0.16
8639,0.041351765,0.023932161,0.033218767,0.028323835,Intensification,Component I,0.044782699138137,0.16
8638,0.04114936,0.023975812,0.033194194,0.028328771,Intensification,Component I,0.044669681539471,0.16
8637,0.040940946,0.023997112,0.03315324,0.028333704,Intensification,Component I,0.044556041846833,0.16
8636,0.040726987,0.024036482,0.03310743,0.028338634,Intensification,Component I,0.044441772480853,0.16
8635,0.040507972,0.0240615,0.033056891,0.028343562,Intensification,Component I,0.044326864975751,0.16
8634,0.040287966,0.024090065,0.033004058,0.028348487,Intensification,Component I,0.044210460216886,0.16
8633,0.04006699,0.024114036,0.032951577,0.028353409,Intensification,Component I,0.044092514682376,0.16
8632,0.03984505,0.024182696,0.032919678,0.028358329,Intensification,Component I,0.043972985501872,0.16
8631,0.039622186,0.024190631,0.032894989,0.028363246,Recession,Component I,0.043851831167959,-0.47
8630,0.03939837,0.024199257,0.032872216,0.02836816,Recession,Component I,0.043729012275708,-0.47
8629,0.039175709,0.024220142,0.032837423,0.028373072,Recession,Component I,0.043603555701952,-0.47
8628,0.038954265,0.024244105,0.032747125,0.028377982,Recession,Component I,0.043475384999246,-0.47
8627,0.038734215,0.024267099,0.032716484,0.028382888,Recession,Component I,0.043344444506342,-0.47
8626,0.038515602,0.024289647,0.032641715,0.028387792,Recession,Component I,0.043210704272208,-0.47
8625,0.038298536,0.024332287,0.032603415,0.028392694,Recession,Component I,0.043074164682742,-0.47
8624,0.038084302,0.024365031,0.032585455,0.028397592,Recession,Component I,0.042935443782137,-0.47
8623,0.03787322,0.024353156,0.03256717,0.028402488,Recession,Component I,0.042794612472637,-0.47
8622,0.037665568,0.024332969,0.03257144,0.028407382,Recession,Component I,0.042651765170092,-0.47
8621,0.037461633,0.024306251,0.032569025,0.028412273,Recession,Component I,0.042507019994172,-0.47
8620,0.037261727,0.024278254,0.032571489,0.028417161,Recession,Component I,0.042360518574981,-0.47
8619,0.037065074,0.024254342,0.032542024,0.028422047,Recession,Component I,0.042212973487098,-0.47
8618,0.036871984,0.024247342,0.032603563,0.02842693,Recession,Component I,0.042064412260064,-0.47
8617,0.036682758,0.024242805,0.032578318,0.02843181,Recession,Component I,0.041914866143796,-0.47
8616,0.036497691,0.02424504,0.032583766,0.028436688,Recession,Component I,0.041764334812966,-0.47
8615,0.036317159,0.024242152,0.032618521,0.028441563,Recession,Component I,0.041612889883799,-0.47
8614,0.036139228,0.024256421,0.032640083,0.028446435,Recession,Component I,0.041461258678776,-0.47
8613,0.035963956,0.02423683,0.032661951,0.028451305,Recession,Component I,0.04130944124304,-0.47
8612,0.035791363,0.024232249,0.032685192,0.028456172,Recession,Component I,0.041157437660148,-0.47
8611,0.035621483,0.024253052,0.032708921,0.028461037,Recession,Component I,0.041005248052154,-0.47
8610,0.035454349,0.024254896,0.032792851,0.028465899,Recession,Component I,0.040852872579625,-0.47
8609,0.035284899,0.02426577,0.032822539,0.028470758,Recession,Component I,0.040700145379183,-0.47
8608,0.03511317,0.024261165,0.032849044,0.028475615,Recession,Component I,0.040547024014098,-0.47
8607,0.034939203,0.024247004,0.032873396,0.028480469,Recession,Component I,0.040393530375711,-0.47
8606,0.034763022,0.02420828,0.032895444,0.028485321,Recession,Component I,0.040239652408647,-0.47
8605,0.034584688,0.024207842,0.032967619,0.028490169,Recession,Component I,0.040085378418726,-0.47
8604,0.034400317,0.024201757,0.033003744,0.028495016,Recession,Component I,0.039930726801584,-0.47
8603,0.034210271,0.024209369,0.033005697,0.028499859,Recession,Component I,0.039775686714344,-0.47
8602,0.03401484,0.024227224,0.033026607,0.0285047,Recession,Component I,0.039620249002379,-0.47
8601,0.0338143,0.024228818,0.033107388,0.028509539,Recession,Component I,0.039464406187519,-0.47
8600,0.033609013,0.024200521,0.033183532,0.028514374,Recession,Component I,0.039308152423234,-0.47
8599,0.033395541,0.024202967,0.033218839,0.028519207,Recession,Component I,0.039151516551282,-0.47
8598,0.033174815,0.024167994,0.033248427,0.028524038,Recession,Component I,0.038994498319304,-0.47
8597,0.032947795,0.024148803,0.033276107,0.028528866,Recession,Component I,0.038837097746665,-0.47
8596,0.032715561,0.024192656,0.033295477,0.028533691,Recession,Component I,0.038679315085862,-0.47
8595,0.032478989,0.02418653,0.033312519,0.028538514,Recession,Component I,0.038521150784144,-0.47
8594,0.032239011,0.024186619,0.033334165,0.028543334,Recession,Component I,0.038363405933271,-0.47
8593,0.031997204,0.024203449,0.033324902,0.028548151,Recession,Component I,0.038206086615991,-0.47
8592,0.03175505,0.024205509,0.033317589,0.028552966,Recession,Component I,0.038049198526971,-0.47
8591,0.031513818,0.024207756,0.033339473,0.028557778,Recession,Component I,0.037892746981698,-0.47
8590,0.031274645,0.024209155,0.033357009,0.028562588,Recession,Component I,0.037736736925656,-0.47
8589,0.031039383,0.024216927,0.03332778,0.028567394,Recession,Component I,0.03758136343617,-0.47
8588,0.030808749,0.024228622,0.033301423,0.028572199,Recession,Component I,0.037426679064025,-0.47
8587,0.030583369,0.024239178,0.033291214,0.028577,Recession,Component I,0.037272765605207,-0.47
8586,0.030363674,0.024226846,0.033313973,0.028581799,Recession,Component I,0.037119637735346,-0.47
8585,0.030150243,0.024215974,0.033295583,0.028586596,Recession,Component I,0.0369673423095,-0.47
8584,0.029941645,0.024220516,0.033257958,0.02859139,Recession,Component I,0.036815400536168,-0.47
8583,0.029738017,0.024198282,0.033180011,0.028596181,Recession,Component I,0.036663819604844,-0.47
8582,0.029539473,0.024229748,0.03314916,0.02860097,Recession,Component I,0.036512606418012,-0.47
8581,0.029346106,0.024306676,0.033135092,0.028605756,Recession,Component I,0.03636176759119,-0.47
8580,0.029157902,0.024346134,0.033096173,0.028610539,Recession,Component I,0.036211309453211,-0.47
8579,0.028970548,0.024347759,0.033055456,0.02861532,Recession,Component I,0.03605942403898,-0.47
8578,0.028784152,0.024346612,0.03302006,0.028620098,Recession,Component I,0.035906111439832,-0.47
8577,0.028598826,0.024340087,0.032993363,0.028624873,Recession,Component I,0.035751411762466,-0.47
8576,0.028414483,0.024353968,0.032955841,0.028629646,Recession,Component I,0.03559539937606,-0.47
8575,0.028231135,0.02437571,0.032938264,0.028634416,Recession,Component I,0.035438084965621,-0.47
8574,0.028044772,0.024409044,0.032992508,0.028639184,Recession,Component I,0.035278649374555,-0.47
8573,0.027855213,0.024434974,0.033039323,0.028643949,Recession,Component I,0.035117238214439,-0.47
8572,0.027662671,0.024411419,0.033047082,0.028648712,Recession,Component I,0.034954016829559,-0.47
8571,0.027467083,0.024383079,0.033041991,0.028653471,Recession,Component I,0.034789169369776,-0.47
8570,0.027268477,0.02435583,0.033054337,0.028658229,Recession,Component I,0.034622897623871,-0.47
8569,0.027065745,0.024333631,0.033086157,0.028662983,Recession,Component I,0.034455709218096,-0.47
8568,0.026859057,0.024338104,0.033111471,0.028667735,Recession,Component I,0.034287741113653,-0.47
8567,0.026648475,0.024314462,0.033110851,0.028672484,Recession,Component I,0.034119102627102,-0.47
8566,0.026434058,0.024289556,0.033137629,0.028677231,Recession,Component I,0.03394997264294,-0.47
8565,0.02621585,0.02426409,0.033154997,0.028681975,Recession,Component I,0.03378049523627,-0.47
8564,0.02599543,0.02423892,0.033169337,0.028686717,Recession,Component I,0.03361041022969,-0.47
8563,0.025772769,0.024213596,0.033182981,0.028691456,Recession,Component I,0.033439677424364,-0.47
8562,0.025547897,0.024188158,0.033188815,0.028696192,Recession,Component I,0.033268289195924,-0.47
8561,0.025320812,0.024162612,0.03317313,0.028700926,Recession,Component I,0.033096268244497,-0.47
8560,0.025091511,0.024136981,0.03313534,0.028705657,Recession,Component I,0.032923599912841,-0.47
8559,0.024864322,0.024106446,0.033096413,0.028710385,Recession,Component I,0.03275008320211,-0.47
8558,0.024639287,0.024072305,0.033056715,0.028715111,Recession,Component I,0.032575708870552,-0.47
8557,0.024416448,0.024042077,0.033045703,0.028719834,Recession,Component I,0.032400530801076,-0.47
8556,0.024195871,0.023989946,0.033016705,0.028724555,Recession,Component I,0.03222456671023,-0.47
8555,0.023977562,0.023963471,0.033050065,0.028729273,Recession,Component I,0.032047833223891,-0.47
8554,0.023766599,0.023929093,0.033057284,0.028733989,Recession,Component I,0.03187077757489,-0.47
8553,0.023563316,0.023893361,0.03309944,0.028738701,Recession,Component I,0.031693392752151,-0.47
8552,0.023367863,0.023862662,0.033055336,0.028743412,Recession,Component I,0.031515671686438,-0.47
8551,0.023180421,0.02383144,0.033004195,0.028748119,Recession,Component I,0.031337607304756,-0.47
8550,0.023001199,0.023800507,0.033080553,0.028752824,Recession,Component I,0.031159192584426,-0.47
8549,0.02283356,0.023787506,0.033108642,0.028757527,Recession,Component I,0.030980868021595,-0.47
8548,0.022677527,0.02375846,0.033091362,0.028762226,Recession,Component I,0.03080275826079,-0.47
8547,0.022533091,0.023729813,0.033118317,0.028766924,Recession,Component I,0.030624987969479,-0.47
8546,0.022400264,0.023752163,0.033125512,0.028771618,Recession,Component I,0.030447681337392,-0.47
8545,0.022279045,0.023774371,0.03314112,0.02877631,Recession,Component I,0.030270961589202,-0.47
8544,0.022169085,0.023735143,0.033200046,0.028780999,Recession,Component I,0.030094193530962,-0.47
8543,0.022070352,0.023702774,0.033227889,0.028785686,Recession,Component I,0.029917442029711,-0.47
8542,0.021982665,0.023676826,0.033253146,0.02879037,Recession,Component I,0.029740773283175,-0.47
8541,0.021905828,0.023663545,0.03326602,0.028795052,Recession,Component I,0.029564254683611,-0.47
8540,0.021839461,0.023640927,0.033248409,0.028799731,Recession,Component I,0.02938795467369,-0.47
8539,0.021779935,0.023629486,0.033229533,0.028804407,Recession,Component I,0.029211585040197,-0.47
8538,0.021726954,0.023621382,0.033209349,0.028809081,Recession,Component I,0.029035155952978,-0.47
8537,0.021680145,0.023616503,0.033233413,0.028813752,Recession,Component I,0.028858643658765,-0.47
8536,0.021639139,0.023614519,0.03325938,0.028818421,Recession,Component I,0.028682091390355,-0.47
8535,0.021603494,0.023601564,0.033261671,0.028823087,Recession,Component I,0.028505510346467,-0.47
8534,0.021569022,0.023589462,0.03320888,0.02882775,Recession,Component I,0.028327926219546,-0.47
8533,0.021535701,0.023594378,0.033204947,0.028832411,Recession,Component I,0.028149328284779,-0.47
8532,0.021503527,0.023598437,0.033217214,0.028837069,Recession,Component I,0.027969708507963,-0.47
8531,0.02147246,0.023601647,0.033228131,0.028841724,Recession,Component I,0.027789061659921,-0.47
8530,0.021442527,0.023604008,0.033237437,0.028846377,Recession,Component I,0.027607385395921,-0.47
8529,0.021411337,0.023606786,0.033247301,0.028851027,Recession,Component I,0.027423866385105,-0.47
8528,0.02137892,0.023609973,0.033257883,0.028855675,Recession,Component I,0.027238564930132,-0.47
8527,0.021345243,0.023613552,0.033268579,0.02886032,Recession,Component I,0.027051575387895,-0.47
8526,0.021310306,0.023617504,0.033279434,0.028864963,Recession,Component I,0.026862929831738,-0.47
8525,0.021274093,0.023617868,0.033267886,0.028869603,Recession,Component I,0.026672696074499,-0.47
8524,0.021235806,0.023617022,0.033218411,0.02887424,Recession,Component I,0.026480593947967,-0.47
8523,0.021195377,0.023615323,0.033182379,0.028878875,Recession,Component I,0.026286814550311,-0.47
8522,0.02115277,0.023574371,0.033197065,0.028883507,Recession,Component I,0.026091517973634,-0.47
8521,0.021107937,0.02352151,0.033212962,0.028888136,Recession,Component I,0.025894933599575,-0.47
8520,0.021060798,0.023478767,0.033230921,0.028892763,Recession,Component I,0.025697251209942,-0.47
8519,0.021011844,0.023490438,0.033249906,0.028897388,Recession,Component I,0.02549828075154,-0.47
8518,0.020961032,0.023502378,0.033246505,0.02890201,Recession,Component I,0.025298232960317,-0.47
8517,0.020908318,0.023514578,0.033238113,0.028906629,Recession,Component I,0.025097320267603,-0.47
8516,0.020853662,0.02348285,0.033230966,0.028911245,Recession,Component I,0.024895755282826,-0.47
8515,0.020797022,0.023442839,0.033225152,0.028915859,Recession,Component I,0.024693749233074,-0.47
8514,0.020739305,0.023402416,0.033219634,0.028920471,Recession,Component I,0.024491771783368,-0.47
8513,0.02068048,0.023361208,0.033214191,0.028925079,Recession,Component I,0.024289858711655,-0.47
8512,0.020620545,0.023319217,0.033209805,0.028929686,Recession,Component I,0.024088044503913,-0.47
8511,0.020559486,0.023276442,0.033215901,0.028934289,Recession,Component I,0.02388636234467,-0.47
8510,0.020497286,0.023232878,0.033221499,0.02893889,Recession,Component I,0.023684844111379,-0.47
8509,0.020435423,0.023188695,0.033225923,0.028943489,Recession,Component I,0.023482769494673,-0.47
8508,0.020373872,0.023143939,0.033229029,0.028948084,Recession,Component I,0.0232801701479,-0.47
8507,0.020312638,0.023098644,0.033230685,0.028952678,Recession,Component I,0.023077078928134,-0.47
8506,0.020251717,0.023052927,0.03321448,0.028957268,Recession,Component I,0.022873529865225,-0.47
8505,0.020191066,0.02300748,0.033182037,0.028961856,Recession,Component I,0.022669558127987,-0.47
8504,0.020132626,0.023006324,0.03318113,0.028966442,Recession,Component I,0.02246489579062,-0.47
8503,0.02007628,0.023023754,0.03322228,0.028971025,Recession,Component I,0.022259728767083,-0.47
8502,0.020021902,0.02299583,0.03321582,0.028975605,Recession,Component I,0.02205425295754,-0.47
